Employee_ID,Question_ID,Selected_Value,Value_Order
2712,102,Vision,10
693,102,Achievement,2
2712,103,Customer Satisfaction,1
693,102,Power,3
2712,103,Financial Stability,2
693,102,Efficiency,4
2712,103,Open Communication,3
693,102,Leadership Development,5
2712,103,Fairness,4
693,102,Reliability,6
2712,103,Vision,5
693,102,Professional Growth,7
2712,103,Brand Image,6
693,102,Integrity,8
2712,103,Making A Difference,7
693,102,Community Involvement,9
2712,103,Integrity,8
693,102,Team Work,10
2712,103,Transparency,9
693,103,Fairness,1
2712,103,Trust,10
693,103,Integrity,2
693,103,Adaptability,3
693,103,Team Work,4
693,103,Accountability,5
693,103,Recognition,6
693,103,Continuous Learning,7
693,103,Efficiency,8
693,103,Information Sharing,9
693,103,Open Communication,10
1287,101,Team Work,1
1287,101,Quality,2
1287,101,Safety,3
1287,101,Commitment,4
1287,101,Global Thinking,5
1287,101,Customer Satisfaction,6
1287,101,Leadership Development,7
1287,101,Sustainability,8
1287,101,Adaptability,9
1287,101,Patience,10
1287,102,Quality,1
1287,102,Team Work,2
1287,102,Commitment,3
1287,102,Safety,4
1287,102,Mission Focus,5
1287,102,Trust,6
1287,102,Vision,7
1287,102,Sustainability,8
1287,102,Financial Stability,9
1287,102,Patience,10
1287,103,Safety,1
1287,103,Quality,2
1287,103,Team Work,3
1287,103,Sustainability,4
1287,103,Commitment,5
1287,103,Profit,6
1287,103,Vision,7
1287,103,Trust,8
1287,103,Excellence,9
1287,103,Patience,10
3429,101,Accountability,1
3429,101,Continuous Improvement,2
3429,101,Continuous Learning,3
3429,101,Cost Reduction,4
3429,101,Ethics,5
3429,101,Integrity,6
3429,101,Patience,7
3429,101,Quality,8
3429,101,Professional Growth,9
3429,101,Reliability,10
3429,102,Accountability,1
3429,102,Customer Satisfaction,2
3429,102,Long-Term Perspective,3
3429,102,Team Work,4
3429,102,Quality,5
3429,102,Global Thinking,6
3429,102,Cost Reduction,7
3429,102,Continuous Improvement,8
3429,102,Making A Difference,9
3429,102,Ethics,10
3429,103,Vision,1
3429,103,Trust,2
3429,103,Transparency,3
3429,103,Sustainability,4
3429,103,Quality,5
3429,103,Profit,6
3429,103,Excellence,7
3429,103,Integrity,8
3429,103,Innovation,9
3429,103,Customer Satisfaction,10
3099,101,Trust,1
3099,101,Commitment,2
3099,101,Patience,3
3099,101,Risk-Taking,4
3099,101,Innovation,5
3099,101,Team Work,6
3099,101,Continuous Learning,7
3099,101,Compassion,8
3099,101,Ethics,9
3099,101,Continuous Improvement,10
3099,102,Brand Image,1
3099,102,Global Thinking,2
3099,102,Mission Focus,3
3099,102,Power,4
3099,102,Digital Connectivity,5
3099,102,Cost Reduction,6
3099,102,Perseverance,7
3099,102,Customer Satisfaction,8
3099,102,Accountability,9
3099,102,Vision,10
3099,103,Ambition,1
3099,103,Commitment,2
3099,103,Efficiency,3
3099,103,Quality,4
3099,103,Professional Growth,5
3099,103,Continuous Improvement,6
3099,103,Global Thinking,7
3099,103,Recognition,8
3099,103,Financial Stability,9
3099,103,Reliability,10
2354,101,Adaptability,1
2354,101,Decisiveness,2
2354,101,Ethics,3
2354,101,Continuous Learning,4
2354,101,Reliability,5
2354,101,Team Work,6
2354,101,Sustainability,7
2354,101,Safety,8
2354,101,Trust,9
2354,101,Quality,10
2354,102,Commitment,1
2354,102,Continuous Improvement,2
2354,102,Customer Satisfaction,3
2354,102,Empowerment,4
2354,102,Employee Engagement,5
2354,102,Excellence,6
2354,102,Ethics,7
2354,102,Global Thinking,8
2354,102,Vision,9
2354,102,Sustainability,10
2354,103,Adaptability,1
2354,103,Brand Image,2
2354,103,Continuous Improvement,3
2354,103,Cost Reduction,4
2354,103,Customer Satisfaction,5
2354,103,Ethics,6
2354,103,Innovation,7
2354,103,Organisational Growth,8
2354,103,Quality,9
2354,103,Sustainability,10
2997,101,Accountability,1
2997,101,Adaptability,2
2997,101,Ambition,3
2997,101,Equality,4
2997,101,Ethics,5
2997,101,Fairness,6
2997,101,Innovation,7
2997,101,Professional Growth,8
2997,101,Risk-Taking,9
2997,101,Team Work,10
2997,102,Global Thinking,1
2997,102,Integrity,2
2997,102,Power,3
2997,102,Risk-Taking,4
2997,102,Team Work,5
2997,102,Achievement,6
2997,102,Adaptability,7
2997,102,Compassion,8
2997,102,Equality,9
2997,102,Ethics,10
2997,103,Accountability,1
2997,103,Achievement,2
2997,103,Adaptability,3
2997,103,Equality,4
2997,103,Ethics,5
2997,103,Excellence,6
2997,103,Fairness,7
2997,103,Quality,8
2997,103,Profit,9
2997,103,Risk-Taking,10
1594,101,Accountability,1
1594,101,Adaptability,2
1594,101,Efficiency,3
1594,101,Continuous Learning,4
1594,101,Conflict Resolution,5
1594,101,Digital Connectivity,6
1594,101,Integrity,7
1594,101,Mission Focus,8
1594,101,Profit,9
1594,101,Risk-Taking,10
1594,102,Coaching/ Mentoring,1
1594,102,Community Involvement,2
1594,102,Continuous Learning,3
1594,102,Digital Connectivity,4
1594,102,Balance (Home/Work),5
1594,102,Accountability,6
1594,102,Professional Growth,7
1594,102,Personal Growth,8
1594,102,Open Communication,9
1594,102,Ethics,10
1594,103,Community Involvement,1
1594,103,Customer Satisfaction,2
1594,103,Digital Connectivity,3
1594,103,Empowerment,4
1594,103,Integrity,5
1594,103,Quality,6
1594,103,Employee Engagement,7
1594,103,Continuous Improvement,8
1594,103,Transparency,9
1594,103,Vision,10
2611,101,Adaptability,1
2611,101,Brand Image,2
2611,101,Continuous Learning,3
2611,101,Efficiency,4
2611,101,Ethics,5
2611,101,Team Work,6
2611,101,Quality,7
2611,101,Leadership Development,8
2611,101,Making A Difference,9
2611,101,Perseverance,10
2611,102,Accountability,1
2611,102,Brand Image,2
2611,102,Continuous Improvement,3
2611,102,Ethics,4
2611,102,Innovation,5
2611,102,Leadership Development,6
2611,102,Safety,7
2611,102,Trust,8
2611,102,Team Work,9
2611,102,Long-Term Perspective,10
2611,103,Adaptability,1
2611,103,Brand Image,2
2611,103,Continuous Improvement,3
2611,103,Customer Satisfaction,4
2611,103,Efficiency,5
2611,103,Excellence,6
2611,103,Global Thinking,7
2611,103,Information Sharing,8
2611,103,Vision,9
2611,103,Profit,10
614,101,Accountability,1
614,101,Achievement,2
614,101,Adaptability,3
614,101,Customer Satisfaction,4
614,101,Empowerment,5
614,101,Ethics,6
614,101,Excellence,7
614,101,Safety,8
614,101,Team Work,9
614,101,Reliability,10
614,102,Accountability,1
614,102,Brand Image,2
614,102,Achievement,3
614,102,Commitment,4
614,102,Coaching/ Mentoring,5
614,102,Compassion,6
614,102,Customer Satisfaction,7
614,102,Empowerment,8
614,102,Ethics,9
614,102,Excellence,10
614,103,Accountability,1
614,103,Brand Image,2
614,103,Customer Satisfaction,3
614,103,Ethics,4
614,103,Excellence,5
614,103,Leadership Development,6
614,103,Organisational Growth,7
614,103,Profit,8
614,103,Quality,9
614,103,Safety,10
3673,101,Accountability,1
3673,101,Integrity,2
3673,101,Innovation,3
3673,101,Cost Reduction,4
3673,101,Continuous Improvement,5
3673,101,Digital Connectivity,6
3673,101,Quality,7
3673,101,Risk-Taking,8
3673,101,Long-Term Perspective,9
3673,101,Making A Difference,10
3673,102,Innovation,1
3673,102,Integrity,2
3673,102,Continuous Improvement,3
3673,102,Cost Reduction,4
3673,102,Excellence,5
3673,102,Long-Term Perspective,6
3673,102,Empowerment,7
3673,102,Achievement,8
3673,102,Accountability,9
3673,102,Digital Connectivity,10
3673,103,Empowerment,1
3673,103,Financial Stability,2
3673,103,Innovation,3
3673,103,Ethics,4
3673,103,Professional Growth,5
3673,103,Ambition,6
3673,103,Adaptability,7
3673,103,Balance (Home/Work),8
3673,103,Cost Reduction,9
3673,103,Employee Engagement,10
3714,101,Accountability,1
3714,101,Adaptability,2
3714,101,Conflict Resolution,3
3714,101,Excellence,4
3714,101,Ethics,5
3714,101,Organisational Growth,6
3714,101,Personal Growth,7
3714,101,Equality,8
3714,101,Quality,9
3714,101,Vision,10
3714,102,Accountability,1
3714,102,Global Thinking,2
3714,102,Efficiency,3
3714,102,Profit,4
3714,102,Quality,5
3714,102,Ethics,6
3714,102,Excellence,7
3714,102,Fairness,8
3714,102,Innovation,9
3714,102,Mission Focus,10
3714,103,Excellence,1
3714,103,Fairness,2
3714,103,Integrity,3
3714,103,Mission Focus,4
3714,103,Long-Term Perspective,5
3714,103,Financial Stability,6
3714,103,Decisiveness,7
3714,103,Compassion,8
3714,103,Ambition,9
3714,103,Empowerment,10
2985,101,Trust,1
2985,101,Safety,2
2985,101,Vision,3
2985,101,Professional Growth,4
2985,101,Innovation,5
2985,101,Global Thinking,6
2985,101,Equality,7
2985,101,Ethics,8
2985,101,Transparency,9
2985,101,Team Work,10
2985,102,Trust,1
2985,102,Excellence,2
2985,102,Sustainability,3
2985,102,Reliability,4
2985,102,Equality,5
2985,102,Empowerment,6
2985,102,Financial Stability,7
2985,102,Long-Term Perspective,8
2985,102,Continuous Learning,9
2985,102,Commitment,10
2985,103,Quality,1
2985,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),2
2985,103,Vision,3
2985,103,Trust,4
2985,103,Team Work,5
2985,103,Sustainability,6
2985,103,Customer Satisfaction,7
2985,103,Brand Image,8
2985,103,Information Sharing,9
2985,103,Long-Term Perspective,10
1558,101,Accountability,1
1558,101,Continuous Improvement,2
1558,101,Ethics,3
1558,101,Inclusiveness,4
1558,101,Perseverance,5
1558,101,Transparency,6
1558,101,Well-Being (Physical/ Emotional/ Mental/ Spiritual),7
1558,101,Sustainability,8
1558,101,Reliability,9
1558,101,Compassion,10
1558,102,Bureaucracy,1
1558,102,Continuous Improvement,2
1558,102,Hierarchy,3
1558,102,Silo Mentality,4
1558,102,Short-Term Focus,5
1558,102,Perseverance,6
1558,102,Organisational Growth,7
1558,102,Cost Reduction,8
1558,102,Power,9
1558,102,Profit,10
1558,103,Continuous Improvement,1
1558,103,Customer Satisfaction,2
1558,103,Efficiency,3
1558,103,Employee Engagement,4
1558,103,Ethics,5
1558,103,Inclusiveness,6
1558,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),7
1558,103,Long-Term Perspective,8
1558,103,Perseverance,9
1558,103,Vision,10
3090,101,Accountability,1
3090,101,Continuous Learning,2
3090,101,Efficiency,3
3090,101,Ethics,4
3090,101,Integrity,5
3090,101,Sustainability,6
3090,101,Team Work,7
3090,101,Vision,8
3090,101,Quality,9
3090,101,Safety,10
3090,102,Vision,1
3090,102,Transparency,2
3090,102,Team Work,3
3090,102,Safety,4
3090,102,Quality,5
3090,102,Profit,6
3090,102,Accountability,7
3090,102,Ethics,8
3090,102,Customer Satisfaction,9
3090,102,Cost Reduction,10
3090,103,Brand Image,1
3090,103,Achievement,2
3090,103,Vision,3
3090,103,Risk-Taking,4
3090,103,Sustainability,5
3090,103,Quality,6
3090,103,Safety,7
3090,103,Team Work,8
3090,103,Trust,9
3090,103,Innovation,10
2317,101,Customer Satisfaction,1
2317,101,Brand Image,2
2317,101,Compassion,3
2317,101,Transparency,4
2317,101,Professional Growth,5
2317,101,Trust,6
2317,101,Organisational Growth,7
2317,101,Quality,8
2317,101,Continuous Improvement,9
2317,101,Making A Difference,10
2317,102,Empowerment,1
2317,102,Brand Image,2
2317,102,Achievement,3
2317,102,Equality,4
2317,102,Mission Focus,5
2317,102,Digital Connectivity,6
2317,102,Safety,7
2317,102,Efficiency,8
2317,102,Short-Term Focus,9
2317,102,Leadership Development,10
2317,103,Customer Satisfaction,1
2317,103,Global Thinking,2
2317,103,Ethics,3
2317,103,Safety,4
2317,103,Vision,5
2317,103,Continuous Improvement,6
2317,103,Quality,7
2317,103,Ambition,8
2317,103,Organisational Growth,9
2317,103,Professional Growth,10
1604,101,Well-Being (Physical/ Emotional/ Mental/ Spiritual),1
1604,101,Trust,2
1604,101,Team Work,3
1604,101,Patience,4
1604,101,Reliability,5
1604,101,Sustainability,6
1604,101,Balance (Home/Work),7
1604,101,Adaptability,8
1604,101,Information Sharing,9
1604,101,Safety,10
1604,102,Continuous Improvement,1
1604,102,Customer Satisfaction,2
1604,102,Digital Connectivity,3
1604,102,Financial Stability,4
1604,102,Global Thinking,5
1604,102,Commitment,6
1604,102,Vision,7
1604,102,Trust,8
1604,102,Quality,9
1604,102,Efficiency,10
1604,103,Accountability,1
1604,103,Adaptability,2
1604,103,Brand Image,3
1604,103,Coaching/ Mentoring,4
1604,103,Customer Satisfaction,5
1604,103,Efficiency,6
1604,103,Global Thinking,7
1604,103,Inclusiveness,8
1604,103,Innovation,9
1604,103,Vision,10
3269,101,Adaptability,1
3269,101,Decisiveness,2
3269,101,Ethics,3
3269,101,Leadership Development,4
3269,101,Organisational Growth,5
3269,101,Team Work,6
3269,101,Employee Engagement,7
3269,101,Commitment,8
3269,101,Achievement,9
3269,101,Safety,10
3269,102,Cost Reduction,1
3269,102,Open Communication,2
3269,102,Organisational Growth,3
3269,102,Commitment,4
3269,102,Conflict Resolution,5
3269,102,Continuous Learning,6
3269,102,Recognition,7
3269,102,Team Work,8
3269,102,Exploitation,9
3269,102,Ease With Uncertainty,10
3269,103,Job Security,1
3269,103,Equality,2
3269,103,Financial Stability,3
3269,103,Safety,4
3269,103,Continuous Improvement,5
3269,103,Decisiveness,6
3269,103,Ethics,7
3269,103,Organisational Growth,8
3269,103,Patience,9
3269,103,Conflict Resolution,10
509,101,Team Work,1
509,101,Innovation,2
509,101,Integrity,3
509,101,Ethics,4
509,101,Vision,5
509,101,Inclusiveness,6
509,101,Trust,7
509,101,Information Hoarding,8
509,101,Compassion,9
509,101,Ease With Uncertainty,10
509,102,Adaptability,1
509,102,Ambition,2
509,102,Team Work,3
509,102,Mission Focus,4
509,102,Integrity,5
509,102,Equality,6
509,102,Ethics,7
509,102,Continuous Improvement,8
509,102,Safety,9
509,102,Employee Engagement,10
509,103,Sustainability,1
509,103,Vision,2
509,103,Information Hoarding,3
509,103,Excellence,4
509,103,Perseverance,5
509,103,Customer Satisfaction,6
509,103,Employee Engagement,7
509,103,Adaptability,8
509,103,Ambition,9
509,103,Cost Reduction,10
2748,101,Customer Satisfaction,1
2748,101,Achievement,2
2748,101,Ambition,3
2748,101,Cost Reduction,4
2748,101,Global Thinking,5
2748,101,Leadership Development,6
2748,101,Information Sharing,7
2748,101,Reliability,8
2748,101,Risk-Taking,9
2748,101,Safety,10
2748,102,Achievement,1
2748,102,Accountability,2
2748,102,Efficiency,3
2748,102,Employee Engagement,4
2748,102,Excellence,5
2748,102,Innovation,6
2748,102,Leadership Development,7
2748,102,Perseverance,8
2748,102,Professional Growth,9
2748,102,Quality,10
2748,103,Achievement,1
2748,103,Customer Satisfaction,2
2748,103,Employee Engagement,3
2748,103,Empowerment,4
2748,103,Open Communication,5
2748,103,Making A Difference,6
2748,103,Profit,7
2748,103,Power,8
2748,103,Risk-Taking,9
2748,103,Reliability,10
930,101,Accountability,1
930,101,Commitment,2
930,101,Continuous Improvement,3
930,101,Continuous Learning,4
930,101,Employee Engagement,5
930,101,Empowerment,6
930,101,Leadership Development,7
930,101,Professional Growth,8
930,101,Risk-Taking,9
930,101,Team Work,10
930,102,Accountability,1
930,102,Balance (Home/Work),2
930,102,Community Involvement,3
930,102,Continuous Improvement,4
930,102,Cost Reduction,5
930,102,Empowerment,6
930,102,Job Security,7
930,102,Recognition,8
930,102,Safety,9
930,102,Short-Term Focus,10
930,103,Accountability,1
930,103,Ambition,2
930,103,Commitment,3
930,103,Coaching/ Mentoring,4
930,103,Continuous Improvement,5
930,103,Continuous Learning,6
930,103,Employee Engagement,7
930,103,Empowerment,8
930,103,Information Sharing,9
930,103,Leadership Development,10
1932,101,Accountability,1
1932,101,Achievement,2
1932,101,Ambition,3
1932,101,Excellence,4
1932,101,Efficiency,5
1932,101,Employee Engagement,6
1932,101,Cost Reduction,7
1932,101,Job Security,8
1932,101,Safety,9
1932,101,Trust,10
1932,102,Empowerment,1
1932,102,Adaptability,2
1932,102,Ambition,3
1932,102,Influence,4
1932,102,Personal Growth,5
1932,102,Employee Engagement,6
1932,102,Team Work,7
1932,102,Financial Stability,8
1932,102,Global Thinking,9
1932,102,Mission Focus,10
1932,103,Brand Image,1
1932,103,Customer Satisfaction,2
1932,103,Digital Connectivity,3
1932,103,Long-Term Perspective,4
1932,103,Open Communication,5
1932,103,Quality,6
1932,103,Patience,7
1932,103,Professional Growth,8
1932,103,Transparency,9
1932,103,Sustainability,10
1667,101,Accountability,1
1667,101,Achievement,2
1667,101,Adaptability,3
1667,101,Balance (Home/Work),4
1667,101,Coaching/ Mentoring,5
1667,101,Customer Satisfaction,6
1667,101,Safety,7
1667,101,Well-Being (Physical/ Emotional/ Mental/ Spiritual),8
1667,101,Team Work,9
1667,101,Ethics,10
1667,102,Safety,1
1667,102,Customer Satisfaction,2
1667,102,Innovation,3
1667,102,Integrity,4
1667,102,Team Work,5
1667,102,Long-Term Perspective,6
1667,102,Financial Stability,7
1667,102,Global Thinking,8
1667,102,Ethics,9
1667,102,Leadership Development,10
1667,103,Professional Growth,1
1667,103,Recognition,2
1667,103,Adaptability,3
1667,103,Transparency,4
1667,103,Customer Satisfaction,5
1667,103,Ethics,6
1667,103,Innovation,7
1667,103,Safety,8
1667,103,Trust,9
1667,103,Job Security,10
2963,101,Accountability,1
2963,101,Bureaucracy,2
2963,101,Compassion,3
2963,101,Equality,4
2963,101,Global Thinking,5
2963,101,Integrity,6
2963,101,Transparency,7
2963,101,Sustainability,8
2963,101,Efficiency,9
2963,101,Patience,10
2963,102,Brand Image,1
2963,102,Customer Satisfaction,2
2963,102,Financial Stability,3
2963,102,Long-Term Perspective,4
2963,102,Integrity,5
2963,102,Leadership Development,6
2963,102,Vision,7
2963,102,Safety,8
2963,102,Risk-Taking,9
2963,102,Team Work,10
2963,103,Customer Satisfaction,1
2963,103,Leadership Development,2
2963,103,Financial Stability,3
2963,103,Sustainability,4
2963,103,Digital Connectivity,5
2963,103,Global Thinking,6
2963,103,Coaching/ Mentoring,7
2963,103,Cost Reduction,8
2963,103,Quality,9
2963,103,Long-Term Perspective,10
1409,101,Accountability,1
1409,101,Achievement,2
1409,101,Information Sharing,3
1409,101,Recognition,4
1409,101,Innovation,5
1409,101,Mission Focus,6
1409,101,Power,7
1409,101,Personal Growth,8
1409,101,Team Work,9
1409,101,Safety,10
1409,102,Achievement,1
1409,102,Brand Image,2
1409,102,Customer Satisfaction,3
1409,102,Financial Stability,4
1409,102,Global Thinking,5
1409,102,Innovation,6
1409,102,Transparency,7
1409,102,Team Work,8
1409,102,Safety,9
1409,102,Trust,10
1409,103,Global Thinking,1
1409,103,Leadership Development,2
1409,103,Organisational Growth,3
1409,103,Profit,4
1409,103,Quality,5
1409,103,Commitment,6
1409,103,Financial Stability,7
1409,103,Making A Difference,8
1409,103,Risk-Taking,9
1409,103,Excellence,10
194,101,Accountability,1
194,101,Adaptability,2
194,101,Team Work,3
194,101,Safety,4
194,101,Recognition,5
194,101,Leadership Development,6
194,101,Integrity,7
194,101,Professional Growth,8
194,101,Ethics,9
194,101,Continuous Learning,10
194,102,Accountability,1
194,102,Achievement,2
194,102,Adaptability,3
194,102,Making A Difference,4
194,102,Mission Focus,5
194,102,Safety,6
194,102,Vision,7
194,102,Team Work,8
194,102,Leadership Development,9
194,102,Empowerment,10
194,103,Team Work,1
194,103,Sustainability,2
194,103,Perseverance,3
194,103,Long-Term Perspective,4
194,103,Influence,5
194,103,Global Thinking,6
194,103,Digital Connectivity,7
